binary_error,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id
0.2164643515673018,16.733941078186035,False,,,1,d6eb3d980b894b6abcfc67b974ca7cc6,2021-03-18_16-01-00,1616083260,16.733941078186035,36893,MacBook-Pro-3,192.168.0.4,16.733941078186035,0,1,540e8_00049
0.2164643515673018,0.38948774337768555,False,,,2,d6eb3d980b894b6abcfc67b974ca7cc6,2021-03-18_16-01-01,1616083261,17.12342882156372,36893,MacBook-Pro-3,192.168.0.4,17.12342882156372,0,2,540e8_00049
0.2164643515673018,0.4460780620574951,False,,,3,d6eb3d980b894b6abcfc67b974ca7cc6,2021-03-18_16-01-01,1616083261,17.569506883621216,36893,MacBook-Pro-3,192.168.0.4,17.569506883621216,0,3,540e8_00049
0.2164643515673018,0.305103063583374,False,,,4,d6eb3d980b894b6abcfc67b974ca7cc6,2021-03-18_16-01-01,1616083261,17.87460994720459,36893,MacBook-Pro-3,192.168.0.4,17.87460994720459,0,4,540e8_00049
0.2164643515673018,0.3043689727783203,False,,,5,d6eb3d980b894b6abcfc67b974ca7cc6,2021-03-18_16-01-02,1616083262,18.17897891998291,36893,MacBook-Pro-3,192.168.0.4,18.17897891998291,0,5,540e8_00049
0.2164643515673018,0.34303808212280273,False,,,6,d6eb3d980b894b6abcfc67b974ca7cc6,2021-03-18_16-01-02,1616083262,18.522017002105713,36893,MacBook-Pro-3,192.168.0.4,18.522017002105713,0,6,540e8_00049
0.2164643515673018,0.2581298351287842,False,,,7,d6eb3d980b894b6abcfc67b974ca7cc6,2021-03-18_16-01-02,1616083262,18.780146837234497,36893,MacBook-Pro-3,192.168.0.4,18.780146837234497,0,7,540e8_00049
0.2164643515673018,0.349987268447876,False,,,8,d6eb3d980b894b6abcfc67b974ca7cc6,2021-03-18_16-01-03,1616083263,19.130134105682373,36893,MacBook-Pro-3,192.168.0.4,19.130134105682373,0,8,540e8_00049
0.2164643515673018,0.41077685356140137,False,,,9,d6eb3d980b894b6abcfc67b974ca7cc6,2021-03-18_16-01-03,1616083263,19.540910959243774,36893,MacBook-Pro-3,192.168.0.4,19.540910959243774,0,9,540e8_00049
0.2164643515673018,0.30120110511779785,False,,,10,d6eb3d980b894b6abcfc67b974ca7cc6,2021-03-18_16-01-03,1616083263,19.842112064361572,36893,MacBook-Pro-3,192.168.0.4,19.842112064361572,0,10,540e8_00049
0.2164643515673018,0.4449338912963867,False,,,11,d6eb3d980b894b6abcfc67b974ca7cc6,2021-03-18_16-01-04,1616083264,20.28704595565796,36893,MacBook-Pro-3,192.168.0.4,20.28704595565796,0,11,540e8_00049
0.2164643515673018,0.38483095169067383,False,,,12,d6eb3d980b894b6abcfc67b974ca7cc6,2021-03-18_16-01-04,1616083264,20.671876907348633,36893,MacBook-Pro-3,192.168.0.4,20.671876907348633,0,12,540e8_00049
0.2164643515673018,0.3470001220703125,False,,,13,d6eb3d980b894b6abcfc67b974ca7cc6,2021-03-18_16-01-05,1616083265,21.018877029418945,36893,MacBook-Pro-3,192.168.0.4,21.018877029418945,0,13,540e8_00049
0.2164643515673018,0.2590761184692383,False,,,14,d6eb3d980b894b6abcfc67b974ca7cc6,2021-03-18_16-01-05,1616083265,21.277953147888184,36893,MacBook-Pro-3,192.168.0.4,21.277953147888184,0,14,540e8_00049
0.2164643515673018,0.2852168083190918,False,,,15,d6eb3d980b894b6abcfc67b974ca7cc6,2021-03-18_16-01-05,1616083265,21.563169956207275,36893,MacBook-Pro-3,192.168.0.4,21.563169956207275,0,15,540e8_00049
0.2164643515673018,0.2652719020843506,False,,,16,d6eb3d980b894b6abcfc67b974ca7cc6,2021-03-18_16-01-05,1616083265,21.828441858291626,36893,MacBook-Pro-3,192.168.0.4,21.828441858291626,0,16,540e8_00049
0.2164643515673018,0.3734130859375,False,,,17,d6eb3d980b894b6abcfc67b974ca7cc6,2021-03-18_16-01-06,1616083266,22.201854944229126,36893,MacBook-Pro-3,192.168.0.4,22.201854944229126,0,17,540e8_00049
0.2164643515673018,0.3276941776275635,False,,,18,d6eb3d980b894b6abcfc67b974ca7cc6,2021-03-18_16-01-06,1616083266,22.52954912185669,36893,MacBook-Pro-3,192.168.0.4,22.52954912185669,0,18,540e8_00049
